fact_id,employee_id,department_id,region_id,KPIs_met_more_than_80,awards_won,avg_training_score,previous_year_rating,no_of_trainings
13683,32254,4,4,0,0,69.0,4.0,2
13684,34830,1,28,0,0,79.0,1.0,1
13685,41988,3,14,0,0,46.0,3.0,1
13686,58608,3,4,0,0,47.0,3.0,1
13687,5313,1,1,0,0,78.0,5.0,1
13688,20009,7,23,0,0,60.0,3.0,1
13689,72104,3,4,1,0,53.0,5.0,2
13690,69818,4,28,1,0,71.0,3.0,1
13691,41851,8,6,0,0,58.0,1.0,1
13692,37084,8,6,0,0,58.0,3.0,1
13693,64672,1,3,1,0,78.0,3.0,1
13694,69324,9,7,0,0,87.0,1.0,3
13695,23324,1,4,0,0,82.0,1.0,1
13696,57805,4,29,1,0,71.0,3.0,1
13697,42667,3,33,1,0,49.0,5.0,1
13698,25721,3,5,0,0,55.0,1.0,2
13699,73457,7,16,1,0,62.0,3.0,1
13700,67564,7,12,1,0,95.0,4.0,1
13701,29275,3,4,1,0,49.0,2.0,1
13702,74400,9,21,1,0,83.0,5.0,1
13703,65205,8,6,0,0,58.0,1.0,1
13704,57349,3,14,0,0,49.0,3.0,1
13705,19465,2,4,1,0,47.0,3.0,1
13706,16940,3,3,0,0,46.0,4.0,1
13707,36243,3,4,0,0,64.0,4.0,1
13708,24522,3,16,1,0,48.0,5.0,1
13709,44470,1,21,0,0,77.0,3.0,1
13710,50116,3,29,0,0,54.0,5.0,1
13711,62871,3,6,1,0,52.0,4.0,1
13712,10820,2,4,0,0,50.0,5.0,1
13713,15669,1,17,0,0,75.0,1.0,1
13714,74059,1,4,0,0,79.0,3.0,1
13715,65536,3,3,1,0,46.0,5.0,1
13716,17312,3,29,0,0,52.0,1.0,1
13717,44945,3,6,0,0,48.0,5.0,2
13718,30668,1,6,0,0,81.0,3.0,1
13719,2232,9,7,0,0,81.0,4.0,2
13720,26510,1,4,0,0,87.0,3.3454590756197833,1
13721,50835,3,19,1,0,49.0,5.0,1
13722,1789,2,6,1,0,53.0,5.0,1
13723,26394,3,26,0,0,46.0,1.0,1
13724,11631,4,7,1,0,69.0,1.0,1
13725,20547,8,4,0,0,62.0,3.0,3
13726,36088,6,19,0,0,84.0,3.0,1
13727,31620,3,2,0,0,48.0,3.3454590756197833,3
13728,33100,8,7,0,0,59.0,3.0,1
13729,24130,4,3,0,0,72.0,3.0,2
13730,28407,6,7,0,0,89.0,4.0,1
13731,19205,2,4,0,0,47.0,3.0,1
13732,7273,7,8,0,0,61.0,3.0,1
13733,74390,7,4,0,0,59.0,2.0,1
13734,49749,2,4,0,0,51.0,4.0,1
13735,34530,1,17,0,0,83.0,3.0,1
13736,72970,4,4,0,0,71.0,3.0,1
13737,23051,6,4,0,0,84.0,3.0,1
13738,18684,6,4,0,0,90.0,1.0,1
13739,58192,1,33,1,0,81.0,4.0,1
13740,76217,1,1,1,0,82.0,4.0,1
13741,47302,3,5,1,0,49.0,3.0,1
13742,76924,7,7,1,0,60.0,3.0,1
13743,35456,5,4,1,0,62.0,4.0,1
13744,66546,4,3,0,0,67.0,3.0,1
13745,66453,4,19,0,0,70.0,3.0,1
13746,51821,4,3,0,0,70.0,3.0,2
13747,7918,6,32,0,0,79.0,4.0,2
13748,74471,6,19,0,0,83.0,5.0,2
13749,42787,2,25,0,0,51.0,3.0,1
13750,73867,3,4,0,0,47.0,1.0,2
13751,71267,3,25,1,0,46.0,5.0,1
13752,36264,3,4,0,0,49.0,3.0,1
13753,22231,3,8,0,0,49.0,5.0,1
13754,48996,6,4,0,0,87.0,4.0,1
13755,8578,6,4,0,0,86.0,3.0,2
13756,10146,3,4,1,0,54.0,3.0,1
13757,73612,3,14,0,0,50.0,3.3454590756197833,2
13758,60362,3,27,0,0,48.0,1.0,2
13759,1015,7,15,1,0,61.0,5.0,1
13760,70591,3,4,1,0,49.0,3.0,1
13761,34673,7,4,0,0,59.0,4.0,1
13762,38976,3,4,0,0,52.0,4.0,1
13763,42635,4,17,1,0,71.0,3.3454590756197833,1
13764,50956,7,21,1,0,57.0,3.0,1
13765,54539,5,19,1,0,59.0,5.0,1
13766,26857,3,13,0,0,51.0,3.0,1
13767,49907,7,32,1,0,55.0,3.0,1
13768,30075,3,4,0,0,50.0,2.0,3
13769,33645,7,6,0,0,54.0,4.0,1
13770,45307,3,19,0,0,52.0,5.0,1
13771,1074,6,7,0,0,89.0,4.0,1
13772,6473,4,11,0,0,69.0,3.0,1
13773,23999,3,3,0,0,45.0,3.0,1
13774,11668,3,22,0,0,52.0,5.0,1
13775,9037,3,12,1,1,47.0,2.0,2
13776,48661,1,1,1,0,81.0,3.0,1
13777,16634,1,4,1,0,74.0,5.0,1
13778,68050,1,23,1,0,79.0,5.0,2
13779,70144,1,4,1,0,81.0,5.0,3
13780,2157,1,9,1,1,81.0,5.0,1
13781,22926,7,4,0,0,59.0,4.0,1
13782,10537,2,4,0,0,49.0,1.0,1
13783,24572,5,4,0,0,59.0,3.0,1
13784,49812,1,19,1,1,81.0,5.0,1
13785,5738,2,6,0,0,48.0,2.0,1
13786,58936,7,2,1,0,61.0,5.0,1
13787,13843,7,6,0,0,63.0,3.0,1
13788,41100,7,31,0,0,55.0,5.0,1
13789,31643,7,31,1,0,61.0,3.0,1
13790,52943,4,7,0,0,71.0,3.0,1
13791,74020,3,7,0,0,50.0,5.0,2
13792,75207,7,4,1,0,61.0,5.0,1
13793,64447,7,1,1,0,57.0,4.0,1
13794,46128,3,7,0,0,50.0,5.0,1
13795,41135,5,16,1,0,56.0,5.0,1
13796,40544,3,22,0,0,50.0,3.0,2
13797,60769,3,1,0,0,52.0,1.0,2
13798,31078,2,22,0,0,55.0,4.0,1
13799,21589,6,31,0,0,87.0,3.3454590756197833,1
13800,50700,6,4,1,0,87.0,5.0,3
13801,73884,4,12,0,0,70.0,1.0,1
13802,54698,5,23,0,0,67.0,1.0,1
13803,1722,3,22,1,0,45.0,5.0,1
13804,63993,3,23,0,0,54.0,4.0,1
13805,37159,7,16,1,0,63.0,3.0,1
13806,55596,5,18,0,0,57.0,4.0,1
13807,16672,6,32,1,0,78.0,5.0,2
13808,45212,7,17,0,0,61.0,3.0,1
13809,6525,4,1,1,0,69.0,5.0,1
13810,34568,7,6,1,0,55.0,5.0,1
13811,41933,7,4,1,0,62.0,4.0,1
13812,77903,1,10,0,0,82.0,3.3454590756197833,1
13813,68287,3,21,1,0,50.0,3.0,3
13814,9583,2,1,0,0,54.0,3.0,1
13815,71285,1,6,0,0,75.0,3.0,1
13816,21765,3,5,0,0,49.0,2.0,2
13817,55361,3,2,0,0,51.0,1.0,1
13818,6049,3,25,1,0,49.0,3.3454590756197833,1
13819,76484,6,13,0,0,82.0,3.3454590756197833,1
13820,73770,6,6,0,0,88.0,1.0,1
13821,49404,4,18,0,0,72.0,3.0,1
13822,48704,3,1,1,0,50.0,3.3454590756197833,2
13823,62936,3,5,1,0,48.0,5.0,2
13824,46104,1,4,0,0,80.0,3.0,1
13825,47768,1,17,0,0,79.0,4.0,2
13826,49936,7,8,0,0,62.0,3.3454590756197833,1
13827,52605,7,7,1,0,59.0,4.0,1
13828,5166,3,1,0,0,52.0,3.0,1
13829,26062,5,5,1,0,61.0,5.0,1
13830,25394,7,24,0,0,57.0,3.0,2
13831,16969,7,7,0,0,61.0,4.0,2
13832,32485,3,3,0,0,51.0,4.0,1
13833,39926,7,14,0,0,59.0,5.0,1
13834,1802,5,3,0,0,60.0,1.0,1
13835,57821,2,4,0,0,97.0,5.0,1
13836,25004,4,17,0,0,73.0,4.0,1
13837,21099,7,2,1,0,59.0,3.3454590756197833,1
13838,27305,3,3,0,0,53.0,3.0,1
13839,44404,3,6,0,0,49.0,5.0,1
13840,37950,7,7,1,0,59.0,3.3454590756197833,1
13841,15249,3,32,1,1,49.0,5.0,1
13842,47319,7,17,0,0,62.0,3.0,1
13843,55324,3,28,0,0,51.0,4.0,1
13844,25135,6,24,0,0,83.0,3.0,1
13845,73453,4,4,1,0,70.0,4.0,1
13846,21642,3,7,0,0,52.0,4.0,2
13847,40573,1,4,1,0,81.0,5.0,1
13848,74093,7,2,0,0,61.0,1.0,2
13849,26815,7,20,0,0,55.0,3.0,2
13850,43051,7,6,0,0,64.0,3.0,1
13851,49771,1,19,0,0,76.0,3.0,1
13852,4841,2,8,0,0,52.0,4.0,1
13853,12158,3,18,0,0,50.0,3.0,1
13854,68924,4,4,1,1,68.0,5.0,1
13855,51032,7,4,0,0,59.0,3.0,2
13856,56507,3,23,0,0,51.0,4.0,1
13857,67444,6,19,0,1,89.0,4.0,2
13858,64819,7,19,0,0,58.0,3.0,2
13859,28546,2,12,1,0,49.0,5.0,1
13860,45668,3,6,0,0,48.0,2.0,1
13861,27661,9,7,1,0,87.0,4.0,1
13862,66390,7,4,0,0,64.0,3.0,2
13863,5606,6,20,0,0,83.0,4.0,2
13864,11879,3,18,1,0,48.0,5.0,1
13865,13997,7,4,1,0,56.0,5.0,1
13866,25874,3,4,0,0,49.0,4.0,1
13867,70656,3,4,0,0,50.0,2.0,1
13868,50640,6,9,0,0,84.0,3.0,1
13869,58957,3,31,0,0,51.0,1.0,3
13870,24153,7,12,0,1,69.0,3.3454590756197833,1
13871,20914,7,4,1,0,56.0,5.0,1
13872,11593,2,7,0,0,50.0,5.0,1
13873,69303,3,4,1,0,50.0,3.0,1
13874,1970,7,12,1,1,62.0,5.0,1
13875,23321,4,4,0,0,70.0,4.0,1
13876,22956,5,4,1,0,57.0,3.0,1
13877,29024,4,7,0,0,67.0,4.0,1
13878,20465,5,6,0,0,59.0,5.0,1
13879,9961,4,7,0,0,71.0,3.0,1
13880,74794,6,6,0,0,84.0,4.0,1
13881,42583,3,25,0,0,48.0,5.0,1
13882,60955,7,1,0,0,57.0,3.0,1
13883,52125,6,4,0,0,86.0,4.0,1
13884,11204,5,14,0,0,56.0,5.0,1
13885,76886,7,4,1,0,62.0,5.0,1
13886,20597,2,31,0,0,51.0,4.0,1
13887,60243,6,23,1,0,91.0,5.0,1
13888,24905,7,4,0,0,57.0,2.0,1
13889,30115,3,23,1,0,49.0,3.0,1
13890,53287,7,7,1,0,61.0,5.0,2
13891,4656,7,31,1,0,59.0,3.0,1
13892,4531,4,4,0,0,71.0,2.0,1
13893,54120,3,7,0,0,46.0,2.0,1
13894,30129,9,28,0,0,82.0,3.0,1
13895,9201,1,2,0,0,80.0,1.0,1
13896,35058,7,4,0,0,64.0,1.0,2
13897,54451,2,4,0,0,49.0,5.0,1
13898,32679,7,18,0,0,59.0,3.0,1
13899,58542,6,7,0,0,81.0,1.0,2
13900,29553,3,7,1,0,51.0,4.0,1
13901,35653,3,8,0,0,50.0,3.3454590756197833,2
13902,68130,6,7,1,0,82.0,4.0,1
13903,40899,7,12,0,0,64.0,4.0,2
13904,10573,8,12,0,0,58.0,3.0,1
13905,73011,3,19,0,0,52.0,5.0,1
13906,68853,1,4,1,0,80.0,1.0,1
13907,71676,9,17,1,0,83.0,3.0,2
13908,70022,9,2,0,0,84.0,3.0,1
13909,21672,4,4,0,0,74.0,1.0,1
13910,31316,7,2,0,0,74.0,3.0,1
13911,11671,4,4,0,0,67.0,1.0,1
13912,74605,1,1,0,0,78.0,4.0,1
13913,35014,3,3,0,0,48.0,4.0,1
13914,13923,1,4,0,0,74.0,3.0,1
13915,52135,3,19,1,0,47.0,4.0,1
13916,31781,7,9,1,0,62.0,5.0,1
13917,7916,7,6,0,0,54.0,1.0,1
13918,11395,6,13,0,0,82.0,4.0,1
13919,8124,7,2,0,0,62.0,5.0,1
13920,25425,1,1,1,0,82.0,5.0,1
13921,24908,3,6,0,0,54.0,3.0,1
13922,6888,3,4,0,0,48.0,5.0,1
13923,23923,3,4,0,0,49.0,3.3454590756197833,4
13924,13381,4,1,0,0,68.0,2.0,2
13925,2198,7,31,0,0,59.0,5.0,1
13926,41372,4,4,1,0,71.0,5.0,1
13927,39952,3,25,0,0,54.0,5.0,1
13928,8918,3,1,0,0,43.0,1.0,1
13929,57648,7,4,0,0,56.0,4.0,1
13930,11410,5,3,0,0,59.0,3.0,1
13931,64587,3,6,1,0,48.0,5.0,1
13932,42292,3,6,0,0,51.0,2.0,1
13933,29088,7,18,1,0,59.0,4.0,1
13934,4299,3,26,0,0,49.0,3.3454590756197833,1
13935,4652,3,8,0,0,46.0,5.0,1
13936,61511,3,33,0,0,45.0,3.0,1
13937,41638,4,4,0,0,65.0,4.0,1
13938,66251,3,23,0,1,48.0,3.0,2
13939,25334,4,4,0,0,84.0,3.0,1
13940,1003,2,4,0,0,49.0,4.0,1
13941,72311,1,7,0,0,76.0,2.0,1
13942,19997,6,7,1,0,81.0,3.0,3
13943,41784,1,3,0,0,84.0,3.0,1
13944,53338,1,4,1,0,75.0,3.0,1
13945,64418,4,3,0,0,67.0,4.0,1
13946,7812,3,33,0,0,46.0,3.0,1
13947,18096,4,9,1,0,68.0,3.3454590756197833,1
13948,11098,3,18,0,0,45.0,3.0,1
13949,77396,3,4,1,0,51.0,4.0,2
13950,46726,3,7,0,0,55.0,2.0,1
13951,3052,5,7,0,0,61.0,3.3454590756197833,1
13952,49204,3,6,0,0,52.0,3.0,1
13953,14794,3,2,1,0,50.0,4.0,1
13954,41534,4,12,0,0,70.0,1.0,1
13955,59632,5,4,1,0,58.0,3.3454590756197833,1
13956,71828,5,7,0,0,64.0,5.0,2
13957,4533,3,6,1,0,49.0,5.0,1
13958,44515,1,21,0,0,83.0,3.0,1
13959,75676,3,7,1,0,47.0,3.0,2
13960,7534,4,12,1,0,73.0,5.0,1
13961,9894,3,16,0,0,49.0,4.0,1
13962,34254,3,4,0,0,48.0,1.0,1
13963,27002,3,4,0,0,52.0,3.3454590756197833,1
13964,17460,1,6,0,0,82.0,4.0,1
13965,35837,6,15,0,0,85.0,3.0,1
13966,39916,5,6,1,0,58.0,5.0,2
13967,60271,5,7,1,0,56.0,5.0,1
13968,29246,3,12,0,0,51.0,4.0,1
13969,25715,6,7,1,1,86.0,3.3454590756197833,1
13970,15708,7,23,0,0,66.0,3.0,1
13971,28067,1,21,0,0,79.0,1.0,2
13972,19082,2,6,1,0,49.0,5.0,1
13973,69269,3,6,0,0,48.0,3.0,1
13974,56797,8,11,1,0,56.0,5.0,1
13975,62529,4,32,0,0,68.0,3.0,1
13976,34256,3,3,0,0,48.0,3.0,1
13977,29141,3,27,0,0,52.0,3.0,1
13978,14416,7,23,1,0,54.0,3.0,1
13979,36683,7,19,1,0,61.0,2.0,1
13980,36713,3,4,0,0,46.0,3.0,2
13981,29762,1,4,1,0,82.0,3.0,1
13982,19580,9,23,1,0,88.0,3.3454590756197833,1
13983,15561,1,4,0,0,73.0,2.0,1
13984,51986,4,4,0,0,70.0,1.0,1
13985,10212,4,4,0,1,69.0,3.0,1
13986,22982,2,4,0,0,50.0,3.0,2
13987,59669,3,4,0,0,48.0,2.0,1
13988,16144,3,15,0,0,51.0,3.0,1
13989,11116,3,4,0,0,49.0,3.0,1
13990,19558,3,4,0,1,96.0,4.0,1
13991,52721,4,21,1,0,70.0,2.0,2
13992,72005,3,4,0,0,50.0,3.0,1
13993,26143,1,6,0,0,78.0,2.0,2
13994,23775,6,23,0,0,89.0,3.0,2
13995,33988,2,26,1,0,50.0,5.0,1
13996,25086,6,7,1,0,85.0,3.0,2
13997,73281,3,7,0,0,53.0,3.0,2
13998,6192,6,1,1,0,86.0,1.0,1
13999,45989,7,4,0,0,61.0,3.3454590756197833,1
14000,19948,4,6,0,0,73.0,3.0,2
14001,70438,8,7,0,0,69.0,3.3454590756197833,3
14002,22491,3,16,0,0,43.0,3.0,1
14003,13899,7,16,0,0,57.0,1.0,1
14004,13615,6,5,0,0,86.0,3.0,1
14005,28159,4,14,0,0,68.0,3.0,1
14006,53692,3,22,1,0,47.0,4.0,2
14007,72254,3,3,0,0,45.0,3.0,1
14008,36061,3,7,0,0,43.0,4.0,1
14009,27296,4,4,0,0,72.0,4.0,1
14010,72464,3,18,0,0,49.0,1.0,1
14011,72248,5,22,0,0,59.0,3.0,3
14012,70612,3,2,1,0,52.0,5.0,1
14013,71837,8,6,1,0,57.0,5.0,1
14014,35071,7,6,0,0,60.0,3.3454590756197833,1
14015,5424,3,16,0,0,52.0,1.0,1
14016,23184,3,20,0,0,50.0,3.0,1
14017,10459,3,24,1,0,51.0,5.0,1
14018,60714,1,21,0,0,82.0,3.0,3
14019,26153,6,5,0,0,86.0,4.0,1
14020,31579,7,16,1,0,54.0,4.0,1
14021,54165,7,7,0,0,61.0,3.3454590756197833,1
14022,72097,5,4,0,0,59.0,3.3454590756197833,1
14023,3492,3,16,0,0,51.0,5.0,1
14024,23901,6,20,1,0,84.0,4.0,1
14025,37520,7,23,0,0,56.0,4.0,1
14026,33451,3,8,0,0,47.0,1.0,1
14027,62444,3,7,0,0,47.0,1.0,1
14028,44490,8,6,0,0,60.0,3.0,3
14029,72831,4,4,1,0,74.0,4.0,2
14030,70808,1,29,0,0,90.0,4.0,1
14031,73234,3,4,0,0,52.0,3.3454590756197833,2
14032,39684,3,7,0,0,48.0,1.0,2
14033,35937,1,19,1,0,81.0,4.0,3
14034,51261,4,9,1,0,64.0,3.0,1
14035,29489,3,22,0,0,57.0,3.0,1
14036,63300,3,7,0,0,49.0,4.0,1
14037,74386,4,6,1,0,70.0,4.0,1
14038,5093,4,30,0,0,71.0,4.0,1
14039,12763,1,4,0,0,78.0,2.0,1
14040,57917,7,23,0,0,61.0,3.0,2
14041,21236,3,26,1,0,49.0,5.0,1
14042,4488,1,6,0,0,80.0,3.0,2
14043,38292,3,21,0,0,48.0,5.0,1
14044,40386,3,6,1,0,45.0,4.0,2
14045,44099,7,8,0,0,59.0,5.0,1
14046,7118,1,12,0,0,80.0,3.0,4
14047,470,3,28,0,0,52.0,3.3454590756197833,1
14048,71896,3,25,1,0,51.0,4.0,1
14049,62437,7,4,1,1,58.0,5.0,1
14050,1056,1,4,0,0,79.0,2.0,1
14051,49150,9,2,1,0,83.0,2.0,2
14052,54259,1,28,0,0,80.0,3.0,1
14053,41865,7,18,1,0,58.0,5.0,2
14054,14169,6,33,1,0,88.0,5.0,3
14055,24479,1,4,0,0,82.0,1.0,1
14056,29106,3,27,0,0,47.0,3.3454590756197833,1
14057,40233,4,16,0,0,66.0,3.0,1
14058,61880,7,14,0,0,56.0,1.0,1
14059,730,7,23,0,0,65.0,1.0,1
14060,63289,7,6,0,0,63.0,3.0,3
14061,1238,3,6,0,0,50.0,3.3454590756197833,2
14062,29165,6,7,1,0,86.0,3.0,2
14063,1688,3,18,0,0,55.0,4.0,1
14064,5368,4,4,0,0,74.0,2.0,1
14065,13693,3,8,1,0,47.0,1.0,1
14066,12058,6,7,0,0,82.0,4.0,1
14067,39064,3,20,0,0,53.0,3.0,2
14068,18865,3,7,0,0,47.0,2.0,1
14069,18638,1,32,1,0,80.0,3.3454590756197833,1
14070,24336,6,7,1,0,85.0,5.0,1
14071,56842,3,21,0,0,51.0,3.0,1
14072,74503,3,4,0,0,56.0,3.3454590756197833,1
14073,46474,4,4,0,0,70.0,3.0,2
14074,77771,7,3,0,1,77.0,3.0,1
14075,77836,7,26,1,0,60.0,3.0,1
14076,22811,6,7,0,0,81.0,3.3454590756197833,1
14077,68301,3,7,1,0,47.0,3.3454590756197833,2
14078,66073,7,2,1,0,56.0,4.0,1
14079,34970,4,3,0,0,67.0,3.0,2
14080,68442,3,1,1,0,43.0,3.0,1
14081,45718,6,7,1,0,85.0,4.0,1
14082,7617,5,4,0,0,54.0,3.0,1
14083,1379,3,9,0,0,50.0,5.0,2
14084,11149,4,2,1,0,67.0,5.0,1
14085,8970,3,4,0,0,53.0,3.3454590756197833,3
14086,28933,3,22,0,0,50.0,2.0,3
14087,69080,1,29,1,0,78.0,3.0,2
14088,51351,7,23,1,0,58.0,5.0,2
14089,68655,4,22,0,0,71.0,3.0,1
14090,46002,7,4,1,0,63.0,5.0,1
14091,74494,5,19,1,0,59.0,4.0,1
14092,69175,3,12,1,0,49.0,5.0,1
14093,35607,7,23,1,0,59.0,3.0,1
14094,14469,3,24,0,0,56.0,5.0,1
14095,62160,3,4,0,0,49.0,3.0,2
14096,67580,7,23,0,0,61.0,4.0,2
14097,3726,6,6,0,0,79.0,1.0,1
14098,11019,1,4,1,0,82.0,5.0,1
14099,20831,3,4,0,0,50.0,1.0,1
14100,7289,7,28,1,0,55.0,5.0,1
14101,22635,3,24,0,0,53.0,1.0,1
14102,14179,3,33,0,0,67.0,3.3454590756197833,1
14103,34627,2,7,0,0,55.0,3.0,2
14104,41030,3,3,1,0,50.0,5.0,1
14105,16789,2,4,1,0,47.0,5.0,1
14106,71498,3,28,0,0,54.0,3.0,1
14107,59222,1,12,1,0,80.0,3.3454590756197833,1
14108,39566,3,27,0,0,46.0,3.3454590756197833,1
14109,60738,1,3,0,0,86.0,3.0,1
14110,68676,4,17,0,0,70.0,3.0,1
14111,60617,7,18,0,0,56.0,2.0,1
14112,59764,4,4,0,0,89.0,5.0,1
14113,38193,4,21,0,0,69.0,3.0,2
14114,50849,7,9,1,0,59.0,5.0,1
14115,705,1,1,1,0,92.0,5.0,1
14116,5360,7,4,0,0,57.0,3.0,4
14117,18059,7,3,0,0,60.0,5.0,1
14118,77294,7,4,0,0,60.0,5.0,1
14119,39349,6,7,1,0,82.0,5.0,1
14120,22674,1,7,0,0,80.0,1.0,1
14121,64523,3,6,0,0,48.0,2.0,1
14122,54270,3,31,0,0,51.0,3.3454590756197833,4
14123,71220,2,4,0,0,48.0,3.3454590756197833,1
14124,75104,9,3,1,0,80.0,5.0,1
14125,67971,7,8,1,0,55.0,3.0,1
14126,37042,4,4,0,0,69.0,2.0,1
14127,75397,6,7,1,0,84.0,3.0,2
14128,73142,3,11,0,0,50.0,2.0,1
14129,31436,5,19,1,1,93.0,5.0,1
14130,1460,1,24,1,0,81.0,3.3454590756197833,1
14131,57226,7,5,0,0,58.0,1.0,1
14132,27608,3,11,1,0,47.0,5.0,1
14133,26300,1,24,0,0,76.0,3.0,1
14134,57986,1,19,0,0,77.0,3.0,1
14135,15766,2,4,1,0,45.0,5.0,1
14136,47893,7,7,0,0,61.0,1.0,1
14137,8323,1,4,0,0,79.0,3.0,1
14138,32064,4,19,0,0,71.0,2.0,1
14139,51123,6,31,1,0,84.0,4.0,1
14140,9539,4,21,0,0,69.0,3.0,1
14141,29623,7,8,0,0,62.0,3.0,1
14142,29795,3,10,0,0,48.0,3.0,1
14143,77096,3,16,0,0,51.0,4.0,1
14144,6626,6,4,1,0,88.0,3.3454590756197833,1
14145,2293,5,4,0,0,62.0,3.0,1
14146,69873,1,12,0,0,80.0,3.0,1
14147,25959,3,3,0,0,51.0,3.0,1
14148,38586,9,17,0,0,77.0,3.0,1
14149,17124,2,7,0,0,47.0,5.0,1
14150,68702,3,4,0,0,48.0,5.0,1
14151,1840,7,7,0,0,54.0,4.0,1
14152,24734,1,4,0,0,76.0,1.0,1
14153,55192,3,4,0,0,49.0,1.0,4
14154,10506,3,3,0,0,49.0,3.0,1
14155,8726,7,7,1,0,60.0,4.0,2
14156,32497,3,6,0,0,46.0,4.0,1
14157,6046,3,2,1,0,50.0,5.0,1
14158,457,7,4,0,0,60.0,3.0,2
14159,18799,3,3,0,0,51.0,1.0,1
14160,12700,1,6,0,0,82.0,3.0,1
14161,11032,3,9,0,0,44.0,1.0,1
14162,61440,4,4,1,0,68.0,1.0,1
14163,71746,1,6,1,1,93.0,3.0,2
14164,25208,3,29,0,0,49.0,5.0,1
14165,75169,9,4,0,0,82.0,3.3454590756197833,1
14166,45883,7,7,1,0,59.0,5.0,1
14167,74593,3,4,1,0,52.0,5.0,1
14168,49316,6,31,0,0,83.0,3.0,1
14169,73021,7,7,1,0,59.0,5.0,1
14170,3924,3,4,0,0,51.0,1.0,1
14171,8664,3,4,0,0,50.0,3.0,1
14172,64678,3,8,0,0,54.0,4.0,1
14173,17059,7,20,1,0,92.0,3.0,1
14174,56189,1,12,0,0,81.0,3.3454590756197833,1
14175,6653,2,7,0,0,52.0,2.0,1
14176,52607,6,1,0,0,85.0,4.0,1
14177,19020,7,20,1,0,59.0,5.0,2
14178,18215,3,10,0,0,47.0,3.0,1
14179,25401,7,4,0,0,55.0,5.0,1
14180,12418,4,2,0,0,69.0,2.0,1
14181,54743,3,13,0,0,43.0,1.0,1
14182,46892,6,32,0,0,88.0,3.0,1
14183,58399,3,4,0,0,50.0,5.0,2
14184,55489,4,2,0,0,86.0,5.0,1
14185,12880,1,32,0,0,78.0,3.3454590756197833,1
14186,39668,2,1,1,0,51.0,4.0,1
14187,76582,4,7,0,0,70.0,5.0,1
14188,19099,7,19,0,0,60.0,2.0,1
14189,28908,3,22,1,0,55.0,5.0,1
14190,47453,3,7,0,0,49.0,3.0,4
14191,74824,6,7,0,0,85.0,3.3454590756197833,1
14192,67348,3,33,1,0,50.0,5.0,1
14193,343,7,6,1,0,59.0,4.0,1
14194,20484,3,7,0,0,53.0,1.0,1
14195,66490,4,3,1,0,70.0,4.0,1
14196,11983,3,4,1,0,48.0,5.0,1
14197,71362,5,14,1,0,60.0,5.0,1
14198,31054,7,6,0,0,60.0,3.0,1
14199,64006,1,8,0,0,80.0,3.0,2
14200,60019,7,26,1,0,58.0,3.0,1
14201,426,3,3,0,0,50.0,3.0,1
14202,39910,5,3,0,1,96.0,5.0,1
14203,71589,6,7,1,0,89.0,4.0,3
14204,60221,2,4,0,0,51.0,3.0,1
14205,43069,7,4,0,0,62.0,5.0,1
14206,62526,3,4,0,0,48.0,3.3454590756197833,1
14207,15351,4,7,1,0,69.0,5.0,2
14208,13845,2,3,0,0,45.0,5.0,1
14209,60426,7,19,0,0,61.0,5.0,1
14210,65350,3,6,0,0,49.0,4.0,2
14211,10875,7,4,0,0,59.0,3.0,1
14212,42946,5,20,0,0,60.0,3.0,1
14213,48897,5,5,0,0,55.0,3.0,2
14214,66794,1,12,0,0,84.0,1.0,2
14215,33054,1,10,0,0,79.0,2.0,2
14216,12168,7,21,0,0,62.0,3.0,2
14217,37391,6,7,1,0,84.0,5.0,2
14218,12465,3,25,1,0,49.0,2.0,1
14219,59227,6,25,1,0,86.0,4.0,1
14220,77273,3,4,1,0,49.0,3.3454590756197833,1
14221,3418,4,30,0,0,70.0,3.0,1
14222,16918,6,4,0,0,82.0,5.0,2
14223,17,3,6,0,0,47.0,5.0,1
14224,12003,1,22,1,0,82.0,5.0,1
14225,37618,5,1,0,0,69.0,5.0,1
14226,48587,6,4,0,0,83.0,1.0,1
14227,72215,3,8,0,0,50.0,5.0,1
14228,12263,1,4,0,0,75.0,2.0,2
14229,7615,4,1,0,0,71.0,4.0,1
14230,76601,3,16,0,0,48.0,3.0,1
14231,7818,3,18,1,0,52.0,3.0,1
14232,56496,3,4,0,0,51.0,5.0,1
14233,64050,6,4,0,0,86.0,3.0,2
14234,20353,3,4,0,0,50.0,4.0,1
14235,77114,3,4,0,0,54.0,4.0,2
14236,6001,1,4,0,0,81.0,3.0,1
14237,35302,2,22,0,0,51.0,5.0,1
14238,39086,3,19,0,0,49.0,1.0,2
14239,44746,3,1,0,0,51.0,5.0,1
14240,12694,1,7,0,0,76.0,4.0,1
14241,74816,7,2,1,0,56.0,2.0,1
14242,11386,3,4,1,1,50.0,1.0,1
14243,55861,3,4,0,0,48.0,4.0,1
14244,68981,7,7,1,0,61.0,5.0,1
14245,28760,7,7,0,0,59.0,3.0,1
14246,35173,3,21,1,0,51.0,3.0,1
14247,63874,6,7,0,0,83.0,2.0,1
14248,5697,1,7,0,0,80.0,3.0,1
14249,73721,3,22,1,0,51.0,5.0,1
14250,33555,4,6,0,0,72.0,4.0,1
14251,3988,5,19,1,0,58.0,3.3454590756197833,1
14252,75132,4,9,0,0,69.0,3.3454590756197833,1
